Title, link, After exclusion and inclusion criteria, Present in Paper
"An Approach to Improve the Resolution of DLP 3D Printing by Parallel Mechanism",https://doi.org/10.3390/app122412905,
"Vitamin D Supplementation Has No Impact on Cardiorespiratory Fitness, but Improves Inflammatory Status in Vitamin D Deficient Young Men Engaged in Resistance Training",https://doi.org/10.3390/nu14245302,
"Is Your PLC Securely Coded?",https://doi.org/10.1002/awwa.2020,
"Factors Associated with Self-Reported Post/Long-COVID—A Real-World Data Study",https://doi.org/10.3390/ijerph192316124,
"(How) can adult education organisations foster the teaching staffs’ professionalism by professional learning communities?: Empirical exploration of the implementability of a cooperative human resources development concept in adult education",https://doi.org/10.1007/s11612-022-00660-7,
"Automated formal analysis of temporal properties of Ladder programs",https://doi.org/10.1007/s10009-022-00680-0,
"A Teaching Demonstration Set of a 5-DOF Robotic Arm Controlled by PLC",https://doi.org/10.18178/ijiet.2022.12.12.1772,
"The low-cost remote steering control using the DC motor with feedback position",https://doi.org/10.11591/ijpeds.v13.i4.pp2024-2032,
"Molecular epidemiology and genetic characterization of Clostridium perfringens infections in lambs",https://doi.org/10.1016/j.micpath.2022.105822,
"Launch of denial of service attacks on the modbus/TCP protocol and development of its protection mechanisms",https://doi.org/10.1016/j.ijcip.2022.100568,
"Correction: Engagement with protective behaviours in the UK during the COVID-19 pandemic: a series of cross-sectional surveys (the COVID-19 rapid survey of adherence to interventions and responses [CORSAIR] study) (BMC Public Health, (2022), 22, 1, (475), 10.1186/s12889-022-12777-x)",https://doi.org/10.1186/s12889-022-13472-7,
"Effects of a smartphone application named “Shared Decision Making Assistant” for informed patients with primary liver cancer in decision-making in China: a quasi-experimental study",https://doi.org/10.1186/s12911-022-01883-w,
"MuFBDTester: A mutation-based test sequence generator for FBD programs implementing nuclear power plant software",https://doi.org/10.1002/stvr.1815,
"Professional Growth of Physics Teacher-Leaders in a Professional Learning Communities Program: the Context of Inquiry-Based Laboratories",https://doi.org/10.1007/s10763-021-10217-7,
"FTSCS 2022 - Proceedings of the 8th ACM SIGPLAN International Workshop on Formal Techniques for Safety-Critical Systems, co-located with SPLASH 2022",https://www.scopus.com/record/display.uri?eid=2-s2.0-85146998280&origin=inward,
"Bounded Model Checking of PLC ST Programs using Rewriting Modulo SMT",https://doi.org/10.1145/3563822.3568016,
"Modelling and Simulation of a Pneumatic Manipulator Using Automation Studio",https://doi.org/10.1063/5.0114079,
"Demo: End-to-End Wireless Disruption of CCS EV Charging",https://doi.org/10.1145/3548606.3563489,
"Reverse Engineering Physical Semantics of PLC Program Variables Using Control Invariants",https://doi.org/10.1145/3560905.3568521,
"Methodology for the Surveillance the Voltage Supply in Public Buildings Using the ITIC Curve and Python Programming",https://doi.org/10.3390/data7110162,
"Design and experiment of horizontal vegetable grafting machine",https://doi.org/10.13733/j.jcam.issn.2095-5553.2022.11.005,
"Occurrence of Grease Lubricated Impact-Sliding Composite Wear",https://doi.org/10.3390/lubricants10110284,
"Automated Runtime Mitigation for Misconfiguration Vulnerabilities in Industrial Control Systems",https://doi.org/10.1145/3545948.3545954,
"Fuzzy Logic for Improvement PID Control in D.C. Motor Speed",https://www.scopus.com/record/display.uri?eid=2-s2.0-85143780267&origin=inward,
"Verification of the System for Ship Position Keeping Equipped with a Set of Anchors in Unity3d",https://doi.org/10.3390/s22197421,
"Safety of Control Systems with Dual Architecture Based on PLCs",https://doi.org/10.3390/app12199799,
"General practice-based undergraduate pharmacy longitudinal clerkship: a theoretically underpinned qualitative evaluation",https://doi.org/10.1007/s11096-022-01429-0,
"Design of Poria cocos automatic peeling machine control system based on PLC",https://doi.org/10.13733/j.jcam.issn.2095-5553.2022.09.012,
"INTELLIGENT SYSTEM FOR THE PRODUCT COMPOSITION MEASUREMENT AND CONTROL",https://www.scopus.com/record/display.uri?eid=2-s2.0-85139391419&origin=inward,
"Extending the capabilities of Mitsubishi MELFA industrial robot with Raspberry Pi microcomputer - Part 2 (integration of Raspberry Pi 3 microcomputer and experimental research)",https://doi.org/10.1063/5.0091071,
"Structural Synthesis of PLC Program for Real-Time Specification Patterns",https://doi.org/10.1142/S0129054122420217,
"Design and application of intelligent supplemental light controller for pitaya based on PLC technology",https://doi.org/10.7671/j.issn.1001-411X.202112041,
"Design and experiment of precision seeder with double seed filling type hole roller for hybrid rice seedling raising",https://doi.org/10.7671/j.issn.1001-411X.202112013,
"Educational Case Studies for Pilot Engineer 4.0 Programme: Monitoring and Control of Discrete-Event Systems Using OPC UA and Cloud Applications",https://doi.org/10.3390/app12178802,
"Experimental outdoor performance assessment and energy efficiency of 11.28 kWp grid tied PV systems with sun tracker installed in saharan climate: A case study in Ghardaia, Algeria",https://doi.org/10.1016/j.solener.2022.07.045,
"Design and implementation of access monitoring and control based on SCADA system",https://doi.org/10.11591/ijpeds.v13.i3.pp1440-1447,
"An automated cucumber inspection system based on neural network",https://doi.org/10.1111/jfpe.14069,
"Tibial plateau fractures: three dimensional fracture mapping and morphologic measurements",https://doi.org/10.1007/s00264-022-05434-w,
"Intelligent Human-Machine Interface: An Agile Operation and Decision Support for an ANAMMOX SBR System at a Pilot-Scale Wastewater Treatment Plant",https://doi.org/10.1109/TII.2022.3153468,
"Would farmers benefit from removing more land from production in the next farm bill?",https://doi.org/10.1002/aepp.13242,
"Rapid Prototyping for Enhanced Dynamic Positioning Systems",https://doi.org/10.3233/PMST220075,
"Innovative University-Based Regional Workforce Development Experience",https://www.scopus.com/record/display.uri?eid=2-s2.0-85138314644&origin=inward,
"Integrating PLCs with Robot Motion Control in Engineering Capstone Courses",https://www.scopus.com/record/display.uri?eid=2-s2.0-85138311103&origin=inward,
"Student Perceptions of Programming Instruction in a Makerspace vs Synchronous Remote Environment",https://www.scopus.com/record/display.uri?eid=2-s2.0-85138272506&origin=inward,
"Development of JUNA High-current and High-voltage Accelerator Control System",https://doi.org/10.7538/yzk.2021.youxian.0590,
"A Model-Based Approach to Automated Validation and Generation of PLC Code for Manufacturing Equipment in Regulated Environments",https://doi.org/10.3390/app12157506,
"Development of an Open-Source Testbed Based on the Modbus Protocol for Cybersecurity Analysis of Nuclear Power Plants",https://doi.org/10.3390/app12157942,
"Miniterm, a Novel Virtual Sensor for Predictive Maintenance for the Industry 4.0 Era",https://doi.org/10.3390/s22166222,
"Corrigendum to ‘Tiered restrictions for COVID-19 in England: Knowledge, motivation and self-reported behaviour’ [Public Health 204 (2022) 33–39, (Public Health (2022) 204(33-39) (S0033350621004789), (10.1016/j.puhe.2021.12.016))",https://doi.org/10.1016/j.puhe.2022.05.014,
"Perceived Stress and Perceived Lack of Control of Spanish Education-Degree University Students: Differences Dependent on Degree Year, Basis for Admission and Gender",https://doi.org/10.1177/00332941211006023,
"A malware detection method using satisfiability modulo theory model checking for the programmable logic controller system",https://doi.org/10.1002/cpe.5724,
"A bioreactor system remote laboratory for teaching process control",https://doi.org/10.1016/j.ifacol.2022.09.304,
"Data Alignment on Embedded CPUs for Programmable Control Devices",https://doi.org/10.3390/electronics11142174,
"Design of EPICS Based Control System on EAST Vacuum System",https://doi.org/10.13922/j.cnki.cjvst.202203008,
"A smart PLC-SCADA framework for monitoring petroleum products terminals in industry 4.0 via machine learning",https://doi.org/10.1177/00202940221103305,
"Modeling and simulation of electro-hydraulic telescopic elevator system controlled by programmable logic controller",https://doi.org/10.11591/ijeecs.v27.i1.pp71-78,
"PLC FUNCTION BLOCK CREATION FOR MINIMIZING DATA LINK LIMITATION ON CC-LINK-BASED CONVEYOR HANDLING SYSTEM",https://doi.org/10.24507/icicelb.13.07.681,
"Programmable Logic Controllers Past Linear Temporal Logic for Monitoring Applications in Industrial Control Systems",https://doi.org/10.1109/TII.2021.3123194,
"Advances and Challenges of Optoelectronic Intelligent Computing",https://doi.org/10.3788/CJL202249.1219001,
"Design and Experiment of Gases Distribution and Remote Monitoring System for Modified Atmosphere Packaging Based on 4G Network",https://doi.org/10.6041/j.issn.1000-1298.2022.06.044,
"The Development of Teacher Competencies in the 21st Century with a PLC in the Island",https://www.scopus.com/record/display.uri?eid=2-s2.0-85142133509&origin=inward,
"Automation of various purpose pipelines’ lengthwise profiles construction by means of GIS MapInfo",https://doi.org/10.22389/0016-7126-2022-984-6-2-9,
"Development and Testing of Automatic Row Alignment System for Corn Harvesters",https://doi.org/10.3390/app12126221,
"Design of PLC and EPICS based control system for a deuteron RFQ",https://doi.org/10.1088/1748-0221/17/06/T06002,
"Comparison of Extrainsensitive Input Shaping and Swing-Angle-Estimation-Based Slew Control Approaches for a Tower Crane",https://doi.org/10.3390/app12125945,
"Analysis and Research on the Automatic Control Systems of Oil–Water Baffles in Horizontal Three-Phase Separators",https://doi.org/10.3390/pr10061102,
"Bridging the Gap in Technology Transfer for Advanced Process Control with Industrial Applications",https://doi.org/10.3390/s22114149,
"Dual axis solar tracker system using optimal hybrid controller",https://doi.org/10.11591/ijeecs.v26.i3.pp1379-1387,
"Performance balance oriented product structure optimization involving heterogeneous uncertainties in intelligent manufacturing with an industrial network",https://doi.org/10.1016/j.ins.2022.03.063,
"Standardization, in-silico and in-vivo safety assessment of methanol extract of Ziziphus mauritiana Lam leaves",https://doi.org/10.1016/j.yrtph.2022.105144,
"Determination of Nitrogen Leaching Under Precipitation Conditions from Weighted Lysimeter Planted Walnut (Juglans regia L.)",https://doi.org/10.33462/jotaf.945904,
"Design of a Reconfigurable Control System Based on the Requirement of Magnetron Sputtering Devices",https://doi.org/10.13922/j.cnki.cjvst.202202013,
"Interpretation Pitfalls in Immunohistochemistry of Primary Liver Carcinoma: A Retrospective Analysis of Liver Biopsy Specimens",https://doi.org/10.35755/jmedassocthai.2022.05.12421,
"Methodology and Tools to Integrate Industry 4.0 CPS into Process Design and Management: ISA-88 Use Case",https://doi.org/10.3390/info13050226,
"Vacuum control system for the Space Plasma Environment Research Facility",https://doi.org/10.1116/6.0001785,
"A cybersecurity assessment framework for virtual operational technology in power system automation",https://doi.org/10.1016/j.simpat.2021.102453,
"Design of loom shedding control system for interlayer angle interlocking fabric based on use of host computer",https://doi.org/10.13475/j.fzxb.20200503506,
"Innovative designs of aerosol cultivation family plant factory",https://doi.org/10.13733/j.jcam.issn.2095-5553.2022.04.007,
"Research and design of operation information monitoring system for automatic transplanter",https://doi.org/10.13733/j.jcam.issn.2095-5553.2022.04.010,
"Smart Control and Monitoring System of a Robotic Station Operating with Motion Control and Artificial Vision",https://www.scopus.com/record/display.uri?eid=2-s2.0-85136284758&origin=inward,
"A community intervention effectiveness study of single dose or two doses of bivalent HPV vaccine (CERVARIX®) in female school students in Thailand",https://doi.org/10.1371/journal.pone.0267294,
"Smart Energy Management System: Design of a Smart Grid Test Bench for Educational Purposes",https://doi.org/10.3390/en15072702,
"Low-Cost and High-Efficiency Electromechanical Integration for Smart Factories of IoT with CNN and FOPID Controller Design under the Impact of COVID-19",https://doi.org/10.3390/app12073231,
"Memory forensic analysis of a programmable logic controller in industrial control systems",https://doi.org/10.1016/j.fsidi.2022.301339,
"Language impact on productivity for industrial end users: A case study from Programmable Logic Controllers",https://doi.org/10.1016/j.cola.2021.101087X,X
"Deep reinforcement learning with shallow controllers: An experimental application to PID tuning",https://doi.org/10.1016/j.conengprac.2021.105046,
"Design of PLC-based system for linearity output voltage of AC–DC converter",https://doi.org/10.1016/j.egyr.2021.11.137,
"Implementation of control and SCADA system: Case study of Allen Bradley PLC by using WirelessHART to temperature control and device diagnostic",https://doi.org/10.1016/j.egyr.2021.11.163,
"Realization of Control System of Automatic Welding Machine for Air Conditioning Flange Based on CANopen",https://doi.org/10.1088/1742-6596/2228/1/012002,
"Automation of separating screen with particle size regulation",https://doi.org/10.1145/3531028.3531048,
"A general take on a Tecnomatix Process Simulatés Digital Twin creation and its exchange of information with the TIA Portal and PLC SIM Advanced",https://doi.org/10.1088/1742-6596/2212/1/012010,
"Engineering Method and Tool for the Complete Virtual Commissioning of Robotic Cells",https://doi.org/10.3390/app12063164,
"PROSIM in the Cloud: Remote Automation Training Platform with Virtualized Infrastructure",https://doi.org/10.3390/app12063038,
"Application of Cyber-Physical System Technology on Material Color Discrimination",https://doi.org/10.3390/electronics11060920,
"A study on command block collection and restoration techniques through detection of project file manipulation on engineering workstation of industrial control system",https://doi.org/10.1016/j.fsidi.2022.301354,
"Compounds enhancing human sperm motility identified using a high-throughput phenotypic screening platform",https://doi.org/10.1093/humrep/deac007,
"A refinement development approach for enhancing the safety of PLC programs with Event-B",https://doi.org/10.1016/j.scico.2021.102763,
"Hybrid Synchronous-Asynchronous Execution of Reconfigurable PLC Programs in Edge Computing",https://doi.org/10.1109/TII.2021.3092741,
"Induction motor control system with a Programmable Logic Controller (PLC) and Profibus communication for industrial plants — An experimental setup",https://doi.org/10.1016/j.isatra.2021.04.019,
"Erste Schritte einer automatischen Funktionalitätssemantik zur Verbesserung von SPS Softwaremodularität",https://doi.org/10.1515/auto-2021-0138,
"PLCG1 is required for AML1-ETO leukemia stem cell self-renewal",https://doi.org/10.1182/blood.2021012778,
"Design of Fully Intelligent Quality Error Prevention System for Tobacco Production Line Based on Configuration Software and PLC Program",https://doi.org/10.1088/1742-6596/2206/1/012038,
"Design and development of neural-fuzzy control model for computer-based control systems in a multivariable chemical process",https://doi.org/10.1002/9781119792642.ch10,
"Design of Pipeline Flowmeter Calibration System Based on PLC Control",https://doi.org/10.1088/1742-6596/2181/1/012054,
"PRODUCTIVITY IMPROVEMENT OF A GARMENT ASSEMBLY LINE USING SIMULATION AND MODEL DRIVEN DECISION SUPPORT SYSTEM",https://www.scopus.com/record/display.uri?eid=2-s2.0-85131050559&origin=inward,
"Design and experiment of an automatic rice seedling tray palletizer",https://doi.org/10.11975/j.issn.1002-6819.2022.03.001,
"An Experimental Safety Response Mechanism for an Autonomous Moving Robot in a Smart Manufacturing Environment Using Q-Learning Algorithm and Speech Recognition",https://doi.org/10.3390/s22030941,
"To the synthesis of the initial algorithms for control and diagnostic control of discrete automata based on programmable logic controllers",https://doi.org/10.1063/5.0074971X,
"Design, Control, and Data Management for Cleaning-in-Place (CIP) Test Rig Used in Process Industries",https://doi.org/10.1007/978-3-030-84205-5_151,
"No Code AI: Automatic Generation of Function Block Diagrams from Documentation and Associated Heuristic for Context-Aware ML Algorithm Training",https://doi.org/10.1109/ICMERR56497.2022.10097820,
"Design and implementation of PLC control system software for a nitrogen gas distribution station",https://doi.org/10.1109/IC2ECS57645.2022.10088141,
"Study on the Control of the Fixation Device for the Dehulling of Thick Shell",https://doi.org/10.1109/IIoTBDSC57192.2022.00049,
"Design of Cloud-based IoT Gateway for CAN Bus to Modbus RTU Integration",https://doi.org/10.1109/CAC57257.2022.10055767,
"HiL Virtual System for an Industrial Process, Control and Monitoring: Sulfuric Acid Production",https://doi.org/10.1109/CMAEE58250.2022.00029,
"Developments of A Remote Online Wind Laboratory Experimental Setup for Repository MOOCs",https://doi.org/10.1109/EFEA56675.2022.10063803,
"On The Design of Object Stamping System Using Electro-Pneumatic Based on PLC OMRON CP1E",https://doi.org/10.1109/TSSA56819.2022.10063896,
"A Bypass by Any Name is Risky. Time for a Rethink?",https://doi.org/10.2523/IPTC-22358-MS,
"Design and Implementation of a Cascade Control System for Continuous Process Based on Control Logix 5571 PLC",https://doi.org/10.1109/C2I456876.2022.10051177,
"Development and Validation of a Less Expensive and Portable PLC Module for Students Training in Industrial Automation",https://doi.org/10.53314/ELS2226039P,
"Dynamic Elevator Group Control Algorithm Based on the Shortest Distance and the Shortest Time",https://doi.org/10.1109/CCDC55256.2022.10033804X,
"Design of Vacuum Monitoring System Based on EPICS for HIRFL",https://doi.org/10.1109/IFEEA57288.2022.10037892,
"Design of Automatic Exhaust Control System of Central Heating System Based on S7-200 SMART PLC",https://doi.org/10.1109/DCABES57229.2022.00027,
"AUTOMATION OF A DUAL PLANETARY GEARING TRANSMISSION USING CONTROL MECHANISMS AND A PROGRAMMABLE LOGIC CONTROLLER",https://doi.org/10.1115/IMECE2022-95173,
"DESIGN OF A CLUTCHING AND BRAKING SYSTEM TO AUTOMATE A CHAIN-COUPLED DUAL PLANETARY GEARING TRANSMISSION",https://doi.org/10.1115/IMECE2022-95227,
"Design of an Essential Oil Extraction Machine Using PLC and Solar Energy",https://doi.org/10.1109/CompAuto55930.2022.00010,
"Design of an Automated System for the Rocoto Selection Process Based on Color and Size",https://doi.org/10.1109/CompAuto55930.2022.00017,
"Ship-to-ship Dialogs Using A Finite State Machine",https://doi.org/10.4274/jems.2022.18853,
"Research and Application of Truss Manipulator Positioning System Based on 3D Vision",https://doi.org/10.1109/YAC57282.2022.10023815,
"Communication between AGV and standalone station via EtherCAT using WiFi - proof of concept",https://doi.org/10.1109/BigData55660.2022.10020996,
"Design of Compost Production System Powered by Green Energy Sources",https://doi.org/10.1109/BulEF56479.2022.10020204,
"InstruPro: Instrumenting Programmable Logic Controller (PLC) based on Model Checking",https://doi.org/10.1109/SSCI51031.2022.10022302X,
"Development of PSA Tube Bundle Nitrogen Generating Modules with High-pressure and High-purity on Offshore Platforms",https://doi.org/10.1109/WCMEIM56910.2022.10021473,
"Half-physical Simulation System Design of Chamfering Device Based on PLC",https://doi.org/10.1109/WCMEIM56910.2022.10021471,
"Step Motor Control Based on PLC",https://doi.org/10.1109/WCMEIM56910.2022.10021545,
"Development of Small Intelligent Production Line for Cylinder Liner",https://doi.org/10.1109/WCMEIM56910.2022.10021566,
"Design of Control System for Piston Prover Micro Liquid Flow Standard Device",https://doi.org/10.1109/IMCEC55388.2022.10020143,
"Saving Energy with Automated Multi Variable Speed Drives Pumping System",https://doi.org/10.1109/MEPCON55441.2022.10021770,
"Proposal and Execution of PLC based Controller for AC Coaches in Indian Railway",https://doi.org/10.1109/ICAISS55157.2022.10010732,
"Wireless Sensor &amp; RFID Based Smart Energy Management for Automated Home",https://doi.org/10.1109/ICAISS55157.2022.10010710,
"Modular Hardware, Open Source Software and Training Material for PLC Training",https://doi.org/10.1109/ICCMA56665.2022.10011589,
"Software and Hardware Complex for The Study of Electropneumatic Mechatronic Systems",https://doi.org/10.1109/MEES58014.2022.10005698,
"GRAFCET Virtual Machine Enables Digital Twin and Implements PLCopen Systems",https://doi.org/10.1109/ICOT56925.2022.10008133,
"Design of Control System for Material-sorting Arm Based on PLC",https://doi.org/10.1109/TOCS56154.2022.10016069,
"Laboratory Stand for Study Process Dynamics and Control",https://doi.org/10.1109/SIBCON56144.2022.10002967,
"Waste reduction in production for plasma cutting process by applying the MES system",https://doi.org/10.1109/ICEET56468.2022.10007119,
"A Scheme for Transfer of Load between HVDC and HVAC Link",https://doi.org/10.1109/ICEET56468.2022.10007408,
"Trusted authentication mechanism based on dual authentication architecture in industrial IOT-based optical access network",https://doi.org/10.1117/12.2649666,
"Design of a Drum Brake Turnover Machine",https://doi.org/10.1088/1742-6596/2417/1/012003,
"Development of Ethernet/IP Adapter for Explicit Messaging in Cooperative Robot Communication",https://doi.org/10.23919/ICCAS55662.2022.10003850,
