Title, link, After exclusion and inclusion criteria, Present in Paper"Design and implementation PLC real-time control based on NI-VISA",https://doi.org/10.1007/978-3-642-25646-2_21,
"Testing and validation of programmable logic controller programs",https://www.scopus.com/record/display.uri?eid=2-s2.0-83455168911&origin=inward,
"Measurement in fluid power. Part 9: Signal recording and processing in the industrial production",https://www.scopus.com/record/display.uri?eid=2-s2.0-82155203493&origin=inward,
"Water treatment plant upgrades automation",https://www.scopus.com/record/display.uri?eid=2-s2.0-82155168083&origin=inward,
"A perfect price discrimination market model with production, and a rational convex program for it",https://doi.org/10.1287/moor.1110.0517,
"A comprehensive solution for deterministic replay debugging of softPLC applications",https://doi.org/10.1109/TII.2011.2166768X,X
"A case of streamlining data",https://www.scopus.com/record/display.uri?eid=2-s2.0-81155137309&origin=inward,
"IEC 61499 ontology model for semantic analysis and code generation",https://doi.org/10.1109/INDIN.2011.6034946,
"A formal semantics of PLC programs in Coq",https://doi.org/10.1109/COMPSAC.2011.23,
"Progress in PLC programming for distributed automation systems control",https://doi.org/10.1109/INDIN.2011.6034950,
"The design of elevator control system based on PLC and configuration",https://doi.org/10.1007/978-3-642-23777-5_119,
"Statechart based modeling and controller implementation of complex reactive systems",https://doi.org/10.1109/ICIINFS.2011.6038120,
"The application of portable devices on yarn quality inspection",https://doi.org/10.1109/IHMSC.2011.50,
"The study on electrical control system of machine for supplementing the traditional Chinese medicinal pills based on PLC",https://doi.org/10.1109/MACE.2011.5987069,
"Design of coal blending automation control system for coke-making",https://doi.org/10.1109/MACE.2011.5988106,
"The studying on the automation and control system of unloading line of tipper in PLC",https://doi.org/10.1109/MACE.2011.5988256,
"Design on the performance test development bench of high pressure valve class products",https://doi.org/10.1109/MACE.2011.5988731,
"The design of control system for SZ-40 injection molding machine base on PLC",https://doi.org/10.1109/MACE.2011.5988864,
"Research and application based on PLC in electrical drainage stations' computer monitoring system",https://doi.org/10.1109/MACE.2011.5988398,
"Study on remote PLC experiment system based on web",https://doi.org/10.1109/MACE.2011.5987279,
"The design of the yaw control system for the MW generation set of wind power based on soft PLC",https://doi.org/10.1109/MACE.2011.5988651,
"Waterplant remote control system of combining data transceivers and GPRS",https://doi.org/10.1109/MACE.2011.5987083,
"Model predictive control implementation on a programmable logic controller for DC motor speed control",https://doi.org/10.1109/ICEEI.2011.6021841,
"Design of vertical parking monitor system",https://doi.org/10.1109/ICCSE.2011.6028587,
"Characterization and breakdown of the electricity bill using custom smart meters: A tool for energy-efficiency programs",https://www.scopus.com/record/display.uri?eid=2-s2.0-80054003185&origin=inward,
"Conceptual design, implementation and commissioning of data acquisition and control system for negative ion source at IPR",https://doi.org/10.1063/1.3637434,
"Motor condition monitoring of induction motor with programmable logic controller and industrial network",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053549999&origin=inward,
"Impellent tramcar machine hydraulic and electrical control system",https://doi.org/10.4028/www.scientific.net/AMR.339.223,
"Development of a real time monitoring and control system for PLC based elevator",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053492872&origin=inward,
"Development of automatic control system for supplying cold water based on PLC and configuration software",https://doi.org/10.1109/EMEIT.2011.6023361,
"Research on grinding spindle frequency distributed control system",https://doi.org/10.1109/EMEIT.2011.6023326,
"The design and implementation of leaf-spring robot control system",https://doi.org/10.1109/EMEIT.2011.6022877,
"The control system design of methanol reforming hydrogen based on kingview and PLC",https://doi.org/10.1109/EMEIT.2011.6023357,
"Design of auto air pressure balance system for fire control and numerical simulation of pressure balance effect",https://doi.org/10.1109/FSKD.2011.6019963,
"A fuzzy neural network algorithm applied to S7-200 PLC",https://doi.org/10.1109/FSKD.2011.6019595,
"The development of numerical control system of gear measuring center based on Turbo PMAC2",https://doi.org/10.1109/IFOST.2011.6021046,
"An empirical study on the indicators and factors for successful Six Sigma deployment in the mining industry: A South African case",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053358833&origin=inward,
"Variable frequency speed-regulation system of elevator using PLC technology",https://doi.org/10.1109/ICACC.2011.6016425,
"The monitoring system of waste heat recovery based on S7-300 PLC and WinCC",https://doi.org/10.4028/www.scientific.net/AMR.308-310.2543,
"A Practice Evaluation of Professional Learning Communities among School Social Workers Using a Recollection Proxy Pretest Design",https://doi.org/10.1080/10911359.2011.615676,
"An integrated gyrotron controller",https://doi.org/10.1016/j.fusengdes.2010.12.013,
"Graphic supervisory control of an automatic optical inspection for LED properties",https://doi.org/10.1016/j.measurement.2011.04.003,
"Mutant generation for embedded systems using kernel-based software and hardware fault simulation",https://doi.org/10.1016/j.infsof.2011.03.010,
"The communication between the PC and PLC based on VB6.0 in the ESP",https://doi.org/10.1109/CCIENG.2011.6008019,
"Software security: Application-level vulnerabilities in SCADA systems",https://doi.org/10.1109/IRI.2011.6009603,
"The design of control system for auto-packing pantyhose machine",https://doi.org/10.4028/www.scientific.net/AMR.328-330.2288,
"Research on the automatic synchronization control of marine power station",https://doi.org/10.4028/www.scientific.net/AMR.317-319.1163,
"Configuration software-based control system for wine production",https://doi.org/10.4028/www.scientific.net/AMR.328-330.2144,
"Application of WinCC in carplant monitoring system",https://doi.org/10.1109/ISCCS.2011.63,
"A remote laboratory for learning with automatic control systems and process visualization",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053011755&origin=inward,
"Using the supervisory elipse E3 in distance education",https://www.scopus.com/record/display.uri?eid=2-s2.0-80052995261&origin=inward,
"Virtual instrument based control system for the heating box",https://doi.org/10.4028/www.scientific.net/AMM.88-89.730,
"Design and implementation of PLC multimedia software",https://doi.org/10.1109/ICMT.2011.6002217X,X
"The research on the register control system of multi-color web offset press based on computer and PLC",https://doi.org/10.1109/ICCASE.2011.5997796,
"Compiling ladder diagram based on node method",https://doi.org/10.1109/ICCASE.2011.5997872,
"The use of IEC 61131-3 to enhance PLC control and Matlab/Simulink process simulations",https://doi.org/10.1109/ISIE.2011.5984336,
"Development of virtual machine for Programmable Logic Controller (PLC) by using STEPS™ programming method",https://doi.org/10.1109/ICSEngT.2011.5993437,
"The application of PLC in automatic bus transfer of power supply and distribution system",https://doi.org/10.1109/PACCS.2011.5990267,
"PLC based load limiter",https://doi.org/10.1109/ICSGRC.2011.5991853,
"Eliminates the electromagnetic interference based on the PLC configuration software",https://doi.org/10.1007/978-3-642-23324-1_62,
"Analysis and design of system for multi-motor synchronous control",https://doi.org/10.1007/978-3-642-23339-5_49,
"The design and application of sewage treatment automation system based on S7-300 PLC",https://doi.org/10.1007/978-3-642-23220-6_61,
"Research on 10KW amorphous silicon photovoltaic grid-connected system",https://doi.org/10.1109/PESA.2011.5982928,
"Power plant coal conveyer coal link PLC control system",https://doi.org/10.1109/PESA.2011.5982927,
"Proceedings of 2011 International Conference on Process Automation, Control and Computing, PACC 2011",https://www.scopus.com/record/display.uri?eid=2-s2.0-80052251382&origin=inward,
"Design and simulation research for the automatic mixture system of magnesia refractory bricks",https://doi.org/10.1109/CCDC.2011.5968328,
"An embedded PLC development for teaching in mechatronics education",https://doi.org/10.1109/ICIEA.2011.5975823,
"Research of Internet based supervisory control and information system",https://doi.org/10.1109/ICRTIT.2011.5972482,
"A novel motion controller for quadruped all terrain vehicle",https://doi.org/10.2316/P.2011.743-037,
"Virtual commissioning of robotic workcells",https://doi.org/10.2316/P.2011.743-028,
"A networked pathway to the PhD: The African-Norwegian case of productive learning cultures",https://www.scopus.com/record/display.uri?eid=2-s2.0-84866365793&origin=inward,
"Realization of intelligent-PI algorithm in water level control system",https://www.scopus.com/record/display.uri?eid=2-s2.0-82055181530&origin=inward,
"Formal definition method of denotational semantics and functions for PLC program language",https://www.scopus.com/record/display.uri?eid=2-s2.0-82055171561&origin=inward,
"System improvement through collective capacity building",https://doi.org/10.1108/09578231111174785,
"Design trends in PLC-based control systems",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053146437&origin=inward,
"SAT-based abstraction refinement for programmable logic controllers",https://doi.org/10.1109/DCDS.2011.5970325,
"A guide to developing and implementing safety checklists: Plant steam utilities",https://doi.org/10.1002/prs.10460,
"The rise and fall of railtrack PLC: An event study",https://doi.org/10.1080/00036840903476379,
"Verification and validation of safety applications based on PLCopen safety function blocks",https://doi.org/10.1016/j.conengprac.2011.01.001,
"Design of hydrostatic pressure tests automatic control system on oil pipeline (bolster) by PLC and IPC",https://doi.org/10.4028/www.scientific.net/AMR.299-300.1157,
"Monitoring system design of fuse automatic assembly machine based on WinCC",https://doi.org/10.4028/www.scientific.net/AMR.299-300.1182,
"GSM based power management",https://doi.org/10.1007/978-3-642-22606-9_45,
"Design of Greenhouse remote monitoring system based on LabVIEW",https://doi.org/10.1109/CSAE.2011.5953277,
"Simulation framework for the verification of PLC programs in automobile industries",https://doi.org/10.1080/00207543.2010.492404,
"Dealing with routing in an automated manufacturing cell: A supervisory control theory application",https://doi.org/10.1080/00207543.2010.519732,
"Design and realization of control circuits of the micro milling machine and the safety inspection function of its spindle",https://doi.org/10.4028/www.scientific.net/AMM.66-68.436,
"Development of control and monitoring system of UCG by Promotic",https://doi.org/10.1109/CarpathianCC.2011.5945850,
"The design of control system of rapid prototyping machine for ceramic parts based on SIEMENS S7-200",https://doi.org/10.4028/www.scientific.net/AMR.291-294.2898,
"Monitoring and control of temperatures in electric furnace in PROMOTIC system",https://doi.org/10.1109/CarpathianCC.2011.5945855,
"A two-disk test rig for researching the damage behavior of rolling/sliding contact surfaces under extreme conditions",https://doi.org/10.4028/www.scientific.net/AMR.291-294.1500,
"Some aspects of blended learning for Tallinn University of Technology and Tallinn Center of Industrial Education",https://doi.org/10.1109/CPE.2011.5942262,
"A process algebra for supervisory coordination",https://doi.org/10.4204/EPTCS.60.3,
"Study on durability test bench of the automotive electric horn",https://doi.org/10.1109/ICAE.2011.5943779,
"The effects of mechanical stretching on phospholipase C-γ1 of human periodontal ligament cells",https://www.scopus.com/record/display.uri?eid=2-s2.0-84931825486&origin=inward,
"PLC-based stereo garage monitor system",https://www.scopus.com/record/display.uri?eid=2-s2.0-80555151079&origin=inward,
"Dynamic characteristics and graphic monitoring design of photovoltaic energy conversion system",https://www.scopus.com/record/display.uri?eid=2-s2.0-80054979882&origin=inward,
"Assessment of genetic diversity in aromatic rices (Oryza sativa L.) using morphological, physicochemical and SSR markers",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053012963&origin=inward,
"Development progress of automation and information technologies for domestic power plants",https://www.scopus.com/record/display.uri?eid=2-s2.0-80052891354&origin=inward,
"Interview with Lee McQueen, 2008 winner of The Apprentice",https://doi.org/10.1108/09670731111163545,
"Design of light mark position system of tire building machine network control system in industry",https://www.scopus.com/record/display.uri?eid=2-s2.0-80052540048&origin=inward,
"Gantry robots require little floor space to stack wheel sets",https://www.scopus.com/record/display.uri?eid=2-s2.0-80052434435&origin=inward,
"M2M in manufacturing",https://www.scopus.com/record/display.uri?eid=2-s2.0-80052004357&origin=inward,
"Newly-developed power supply control unit for plasma generator of neutral beam injector",https://doi.org/10.3969/j.issn.1672-7126.2011.04.11,
"Monitoring and measurement of radon activity in a new design of radon calibration chamber",https://doi.org/10.1016/j.radmeas.2011.06.014,
"The design and application of pharmaceutical factory monitoring system based on Ethernet",https://doi.org/10.4028/www.scientific.net/AMM.65.341,
"Applying lessons from safety-critical systems to security-critical software",https://doi.org/10.1109/LISAT.2011.5784222,
"The research of new kind of automatic hydraulic bar binding machine",https://doi.org/10.4028/www.scientific.net/AMM.65.336,
"PLC sequence control system of special drill machine",https://doi.org/10.4028/www.scientific.net/AMR.295-297.2483,
"Diverse injurious stimuli reduce protein tyrosine phosphatase-μ expression and enhance epidermal growth factor receptor signaling in human airway epithelia",https://doi.org/10.3109/01902148.2011.566673,
"Research of fuzzy control in MSBR",https://doi.org/10.1109/ISWREP.2011.5893322,
"Application of TCP/IP protocol to solar heat pump hot water units",https://doi.org/10.1109/ICMREE.2011.5930799,
"A flexible and web based remote laboratory for mechatronics system experiment course",https://doi.org/10.4028/www.scientific.net/AMR.271-273.1247,
"Fundamental aspects concerning the usability evaluation of model-driven object oriented programming approaches in machine and plant automation",https://doi.org/10.1007/978-3-642-21708-1_56,
"The denotational semantics definition of PLC programs based on extended λ-calculus",https://doi.org/10.1007/978-3-642-21802-6_7,
"Control system development of paper and yarn compounding bag-making machine",https://doi.org/10.4028/www.scientific.net/AMM.58-60.36,
"Using UML as front-end for PLC program design",https://doi.org/10.4028/www.scientific.net/AMR.267.521,
"Integrated measure and control system for textile machinery",https://doi.org/10.1117/12.888614,
"Innovation in CSO reduction: Implementing intelligent distributed infrastructure",https://doi.org/10.1061/41173(414)371,
"Dust explosion test system based on ethernet and OPC technology",https://doi.org/10.1007/978-3-642-21411-0_16,
"Optimized design of PSA nitrogen-manufacturing system based on PLC",https://doi.org/10.1117/12.886102,
"A web PLC using distributed web servers for data acquisition and control: Wed based PLC",https://doi.org/10.1109/ICISA.2011.5772427,
"Smart home gateway for smart grid",https://doi.org/10.1109/INNOVATIONS.2011.5893876,
"Implementation of hardware-in-the-loop system for drum-boiler-turbine decoupled multivariable control",https://doi.org/10.1109/SACI.2011.5872971,
"The application of PLC in SBMBR sewage treatment automatic control of the system",https://doi.org/10.1109/ICNSC.2011.5874885,
"Design and application of a production control system for multi-products line",https://doi.org/10.1109/ICEICE.2011.5777692,
"PLC-based SCADA system for oil storage and application",https://doi.org/10.1109/ICEICE.2011.5777205,
"Modbus communication used in the machine of spark plug",https://doi.org/10.1109/ICEICE.2011.5778203,
"The achievement of Automatic Parking Control System of lifting and Transferring Stereo Garage based on real-time exchange parking stall",https://doi.org/10.1109/ICEICE.2011.5777289,
"Application of dual-port RAM in data controller",https://doi.org/10.1109/ICEICE.2011.5777760,
"Servo motor control system based on free communication port",https://doi.org/10.1109/ICEICE.2011.5777912,
"The solid tire sulphation control system based on PLC and Fuzzy adaptive PID control algorithm",https://doi.org/10.1109/ICEICE.2011.5778152,
"Robust study of dual-rotor continuous mixer control system",https://doi.org/10.1109/ICEICE.2011.5777349,
"Discussing the application of HMI in the VVVF system",https://doi.org/10.1109/ICEICE.2011.5778251,
"Communication requirements for plug-in electric vehicles",https://doi.org/10.4271/2011-01-0866,
"Application research of fuzzy control for AC motor on the PLC platform",https://doi.org/10.4028/www.scientific.net/AMR.255-260.2136,
"Automatic salt packing control system based on GX developer",https://doi.org/10.4028/www.scientific.net/AMM.63-64.1018,
"The automatic control system applied to food packing production line based on STEP7-MICRO/WIN",https://doi.org/10.4028/www.scientific.net/AMM.63-64.273,
"Computer-aided product life management (PLM): An indispensable tool for fashion and apparel industry",https://www.scopus.com/record/display.uri?eid=2-s2.0-84860594060&origin=inward,
"Speed measurement and acceleration/deceleration control for a stepper motor based on a programmable logic controller",https://www.scopus.com/record/display.uri?eid=2-s2.0-79961200081&origin=inward,
"Human microRNA hsa-miR-125a-5p interferes with expression of hepatitis B virus surface antigen",https://doi.org/10.1093/nar/gkr067,
"Equipment/software/literature: New natural gas generator",https://www.scopus.com/record/display.uri?eid=2-s2.0-85117537484&origin=inward,
"Air dynamic's repeatable sand and dust environmental simulator",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959537249&origin=inward,
"Design of friction hoist sliding protection system based on PLC and WinCC",https://doi.org/10.1109/CECNET.2011.5768478,
"PLC virtual simulation experiment software design and implementation",https://doi.org/10.1109/CECNET.2011.5768325,
"PLC control system for dust removing system of carbon-produce lathing process",https://doi.org/10.1109/CECNET.2011.5768401,
"Proceedings - 2011 14th IEEE International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing Workshops, ISORCW 2011",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958019010&origin=inward,
"Comparative analysis of pulse and active thermography for investigating solder joint geometry prediction",https://doi.org/10.1117/12.883754,
"The design and implementation of fuzzy neural network control algorithms in uurban sewage treatment control system",https://doi.org/10.4028/www.scientific.net/AMR.230-232.1133,
"Adaptive PID temperature controller based on fuzzy logic",https://doi.org/10.4028/www.scientific.net/AMM.55-57.1455,
"The manipulator for automatic feeding of punching press based on PLC control",https://www.scopus.com/record/display.uri?eid=2-s2.0-84867279304&origin=inward,
"A software for calculation of optimum conditions for cotton bobbin drying in a hot-air bobbin dryer",https://www.scopus.com/record/display.uri?eid=2-s2.0-84855213909&origin=inward,
"The control system design of the high attack angle mechanism for the 8 m×6 m wind tunnel",https://www.scopus.com/record/display.uri?eid=2-s2.0-79960604878&origin=inward,
"Generation and control method of EDM mill servo track based on programmable multi-axis controller",https://www.scopus.com/record/display.uri?eid=2-s2.0-79960585916&origin=inward,
"Performance evaluation of petri nets centralized implementation. The execution time controller",https://doi.org/10.1007/s10626-010-0090-7,
"PC vs. PLC: Comparing control options",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959907724&origin=inward,
"Design of PLC-based control system for GIS",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959800686&origin=inward,
"Genetic programming applied to programmable logic controllers programming",https://doi.org/10.1109/TLA.2011.5893772,
"Application of digital technologies about water network in steel industry",https://doi.org/10.1016/j.resconrec.2010.12.011,
"Three level hysteresis current controller based active power filter for harmonic compensation",https://doi.org/10.1109/ICETECT.2011.5760151,
"Design and research of embedded PLC development system",https://doi.org/10.1109/ICCRD.2011.5764286,
"Modeling of overhead transmission lines with segmented shield wires for signal attenuation calculation in power line carrier systems",https://doi.org/10.1109/SECON.2011.5752896,
"Design of automatic welding machine based on PLC",https://doi.org/10.1109/ICICTA.2011.165,
"Ladder programs validation through model-code traceability",https://doi.org/10.1109/ICIT.2011.5754386,
"Vacuum system of the cyclotrons in VECC, Kolkata",https://doi.org/10.1109/IVEC.2011.5747007,
"Design of paper machine multi-speed control system based on PLC and touch screen technique",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959495377&origin=inward,
"SCADA standardization: Modernization of a municipal waterworks with SCADA standardization: Past, present, and planning for the future",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958715253&origin=inward,
"IEC 61131-3 by the numbers",https://www.scopus.com/record/display.uri?eid=2-s2.0-79957854064&origin=inward,
"The design of PC TO PLC communication modules for control applications",https://www.scopus.com/record/display.uri?eid=2-s2.0-79954455673&origin=inward,
"Location of faults in power distribution laterals using superimposed components and programmable logic controllers",https://doi.org/10.1016/j.ijepes.2011.01.016,
"System fuzzy control and fault diagnosis technology based on TRIZ theory",https://doi.org/10.4028/www.scientific.net/AMR.219-220.275,
"A novel interactive virtual training system",https://doi.org/10.1007/978-3-642-20998-7_17,
"Study on the energy saving control of groundwater source heat pump air conditioning system based on integrated optimization viewpoint",https://doi.org/10.4028/www.scientific.net/AMR.217-218.202,
"Investigation of movable balloon controller system on a ring spinning frame",https://doi.org/10.4028/www.scientific.net/AMR.175-176.474,
"Partial least squares (PLS) analysis for hydrophile-lipophile balance (HLB) of some nonionic surfactants. QSPR study",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053396542&origin=inward,
"Application of adaptive control in a refrigeration system to improve performance",https://doi.org/10.1590/S1678-58782011000200008,
"The centralized cooling-water interlock monitoring system of beamlines at BSRF",https://www.scopus.com/record/display.uri?eid=2-s2.0-79960393956&origin=inward,
"Orwell and the Oligarchs: George Orwell Memorial Lecture, 26 November 2010",https://doi.org/10.1111/j.1467-923X.2011.02179.x,
"Monitoring system of coal mine water storehouse based on PLC",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958851566&origin=inward,
"Design on static resistance strain gauge of mine roof bolt based on ATMegal6L",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958851557&origin=inward,
"Design and manufacturing of LFC pattern for complicated curvature parts",https://doi.org/10.3870/tzzz.2011.04.019,
"Multi-core processors in industrial automation",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955137022&origin=inward,
"CtrWeb: A programming tool for remote control of educational systems",https://doi.org/10.4995/RIAI.2011.01.11,
"Rebuilding Shattered Lives: Treating Complex PTSD and Dissociative Disorders, Second Edition",https://doi.org/10.1002/9781118093146,
"Research on integrated automatic system of pig feeding based on PLC and C++ Builder",https://doi.org/10.1109/ICMTMA.2011.571,
"Study of synchronous automatic speed control system based on the motors driving conveyer",https://doi.org/10.1109/ICMTMA.2011.672,
"Researching on fuzzy control system of jigging discharge based on PLC",https://doi.org/10.4028/www.scientific.net/AMR.201-203.2028,
"Design and realization of remote monitoring system for automatic forced fitting production line",https://doi.org/10.4028/www.scientific.net/AMR.201-203.2354,
"Automation upgrade",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955863150&origin=inward,
